respondent_grade_level,student_race,student_ethnicity,student_gender,student_ell,student_sp_ed,urbanicity,School Belonging,School Teacher-Student Relationships,School Safety,School Climate,School Engagement,Supportive Relationships,Positive Feelings,Emotion Regulation,Challenging Feelings,School Rigorous Expectations,id
8,White,Latinx,Male,English proficient,General education,Suburb - Small,3,2,3,3,3,5,3,4,3,3,2555
8,White,Latinx,Male,English language learner,General education,Suburb - Large,5,4,4,3,3,4,3,4,4,3,2556
8,White,Not Latinx,Female,English proficient,General education,Suburb - Large,2,4,4,3,2,5,4,4,4,2,2557
8,White,Latinx,Female,English proficient,Special education,City - Large,3,4,5,4,2,5,4,3,4,5,2558
8,White,Latinx,Female,English language learner,General education,City - Midsize,3,3,3,3,2,4,4,4,3,4,2559
8,White,Latinx,Female,English language learner,General education,Suburb - Small,1,4,3,2,5,5,5,4,4,3,2560
8,Asian,Latinx,Male,English language learner,General education,City - Small,3,4,4,4,3,4,2,4,3,4,2561
8,Multiracial,Latinx,Female,English proficient,General education,City - Large,4,4,4,3,2,4,4,4,4,4,2562
8,White,Latinx,Female,English proficient,General education,Suburb - Large,4,2,4,2,3,4,3,3,2,4,2563
8,White,Latinx,Female,English proficient,Special education,City - Small,2,4,4,3,3,5,4,3,3,4,2564
8,White,Latinx,Male,English proficient,General education,City - Midsize,3,2,5,2,4,4,4,2,4,4,2565
8,White,Not Latinx,Female,English proficient,General education,City - Large,4,2,4,2,3,4,4,3,4,4,2566
8,Asian,Not Latinx,Female,English proficient,General education,Suburb - Large,1,4,5,3,4,5,3,3,4,4,2567
8,Black,Latinx,Female,English proficient,General education,Suburb - Large,2,3,5,1,3,5,3,3,3,4,2568
8,White,Not Latinx,Male,English proficient,General education,Suburb - Large,3,3,3,5,2,5,3,3,5,4,2569
8,White,Latinx,Male,English proficient,Special education,City - Large,4,2,4,3,3,5,2,2,3,3,2570
8,Black,Latinx,Male,English proficient,General education,City - Midsize,3,2,4,3,1,2,5,4,2,5,2571
8,White,Latinx,Female,English proficient,General education,City - Midsize,4,1,3,5,1,5,3,4,4,4,2572
8,White,Latinx,Female,English proficient,Special education,Suburb - Large,3,2,2,3,2,5,5,4,2,3,2573
8,Black,Not Latinx,Female,English proficient,General education,Suburb - Large,2,2,5,3,4,4,4,4,4,4,2574
8,Black,Latinx,Female,English proficient,General education,Suburb - Large,2,3,3,4,3,5,5,3,4,3,2575
8,Black,Latinx,Female,English proficient,General education,City - Large,4,2,3,4,1,4,2,4,3,4,2576
8,White,Latinx,Female,English language learner,General education,City - Small,2,4,4,3,3,5,3,3,3,4,2577
8,Black,Not Latinx,Female,English proficient,General education,Suburb - Large,3,2,4,3,1,5,4,2,4,4,2578
8,Black,Latinx,Female,English language learner,General education,Suburb - Large,3,3,3,3,3,3,5,4,4,3,2579
8,Black,Latinx,Male,English language learner,General education,City - Midsize,1,4,4,2,2,5,4,4,4,3,2580
8,Asian,Latinx,Male,English language learner,General education,City - Large,4,4,4,3,2,5,3,3,3,4,2581
8,White,Latinx,Male,English proficient,General education,Suburb - Large,1,2,4,3,2,3,3,3,4,4,2582
8,White,Latinx,Female,English proficient,Special education,City - Midsize,2,3,4,4,2,2,5,2,5,3,2583
8,White,Latinx,Male,English proficient,General education,Suburb - Large,4,2,4,2,1,4,3,3,3,3,2584
8,White,Latinx,Male,English proficient,General education,Suburb - Large,2,2,3,3,3,4,4,4,3,4,2585
8,White,Not Latinx,Female,English proficient,General education,Suburb - Large,3,2,3,3,3,3,4,3,2,4,2586
8,White,Not Latinx,Male,English proficient,General education,Suburb - Large,4,4,5,2,3,5,4,4,3,4,2587
8,Black,Latinx,Female,English language learner,General education,City - Large,4,3,5,4,4,5,2,4,5,3,2588
8,Black,Latinx,Female,English language learner,General education,Suburb - Large,3,4,4,4,3,5,3,4,4,3,2589
8,White,Not Latinx,Female,English proficient,Special education,City - Large,3,4,4,4,4,5,2,3,4,3,2590
8,Multiracial,Not Latinx,Male,English language learner,General education,Suburb - Large,3,2,4,3,2,5,5,3,4,4,2591
8,White,Latinx,Male,English proficient,General education,City - Large,4,4,5,4,4,2,2,4,5,3,2592
8,Asian,Not Latinx,Male,English proficient,General education,City - Midsize,4,5,3,3,3,5,4,4,2,3,2593
8,White,Latinx,Male,English proficient,General education,Suburb - Large,4,5,3,2,2,5,5,2,2,3,2594
8,White,Not Latinx,Male,English language learner,Special education,Suburb - Large,3,5,2,3,3,4,3,4,4,3,2595
8,White,Latinx,Female,English proficient,Special education,City - Midsize,3,4,4,1,3,5,2,3,4,3,2596
8,Black,Not Latinx,Female,English proficient,General education,City - Large,4,3,2,4,3,4,5,5,4,3,2597
8,Black,Latinx,Female,English proficient,General education,Rural - Fringe,3,5,3,2,3,4,2,4,4,3,2598
8,White,Not Latinx,Female,English proficient,General education,City - Small,3,2,3,3,2,5,4,4,4,4,2599
8,Black,Latinx,Male,English proficient,General education,City - Midsize,5,2,4,3,2,5,3,2,4,5,2600
8,Asian,Not Latinx,Female,English language learner,General education,Suburb - Large,3,4,1,3,3,5,4,4,3,3,2601
8,White,Latinx,Male,English language learner,General education,City - Midsize,4,4,3,4,2,3,3,2,4,5,2602
8,White,Latinx,Male,English language learner,General education,City - Large,3,2,5,3,2,5,4,3,1,5,2603
8,White,Latinx,Male,English proficient,Special education,Suburb - Large,4,2,3,2,2,4,4,4,3,4,2604
8,Black,Latinx,Male,English proficient,General education,Suburb - Large,3,4,4,4,2,5,3,4,4,5,2605
8,Native American,Latinx,Female,English proficient,General education,Suburb - Large,4,4,3,3,1,5,3,4,2,2,2606
8,White,Latinx,Female,English proficient,General education,Suburb - Large,4,3,3,2,4,5,4,4,4,5,2607
8,Black,Not Latinx,Male,English language learner,General education,Suburb - Large,3,4,4,4,4,4,4,5,4,1,2608
8,Black,Not Latinx,Female,English proficient,General education,Suburb - Large,2,4,5,3,4,5,3,5,4,4,2609
8,Asian,Latinx,Female,English proficient,General education,Suburb - Large,1,3,4,4,3,3,2,3,4,3,2610
8,Multiracial,Latinx,Female,English proficient,General education,Suburb - Large,4,4,3,3,3,5,4,4,4,4,2611
8,Pacific Islander,Latinx,Male,English proficient,General education,Rural - Fringe,3,3,4,3,3,5,4,5,4,4,2612
8,Black,Latinx,Male,English proficient,General education,Rural - Distant,3,4,3,2,4,5,4,3,3,3,2613
8,Black,Latinx,Male,English proficient,General education,Suburb - Small,2,2,4,4,4,2,4,3,2,5,2614
8,Multiracial,Not Latinx,Male,English proficient,General education,City - Large,1,2,2,3,4,3,4,4,3,4,2615
8,White,Latinx,Female,English proficient,General education,Suburb - Large,3,3,3,3,4,5,3,4,3,4,2616
8,White,Latinx,Male,English proficient,General education,City - Large,4,4,4,4,2,4,5,5,5,4,2617
8,Black,Latinx,Male,English proficient,Special education,Suburb - Large,2,4,4,4,3,5,3,4,5,4,2618
8,Asian,Latinx,Female,English proficient,General education,Suburb - Large,4,5,5,3,3,4,4,4,4,4,2619
8,Multiracial,Latinx,Male,English proficient,General education,Suburb - Large,4,3,4,3,3,4,4,2,3,4,2620
8,White,Not Latinx,Female,English proficient,Special education,Suburb - Large,3,1,3,4,2,4,4,4,3,4,2621
8,Black,Latinx,Male,English proficient,General education,City - Midsize,3,4,3,4,4,5,3,4,4,4,2622
8,Black,Latinx,Male,English proficient,General education,Suburb - Large,4,2,3,3,2,2,3,3,2,3,2623
8,Multiracial,Latinx,Female,English proficient,General education,City - Midsize,4,3,4,2,3,4,3,4,4,4,2624
8,Black,Latinx,Male,English language learner,General education,City - Small,3,3,3,3,3,5,4,3,3,4,2625
8,White,Not Latinx,Male,English proficient,General education,Suburb - Large,3,4,2,4,3,5,4,3,5,3,2626
8,Asian,Not Latinx,Female,English proficient,Special education,Suburb - Large,3,2,3,3,5,5,2,3,3,4,2627
8,White,Not Latinx,Male,English proficient,Special education,City - Large,4,3,3,2,4,5,2,4,3,3,2628
8,White,Not Latinx,Male,English proficient,General education,Suburb - Large,3,3,3,3,2,5,4,3,4,4,2629
8,Asian,Not Latinx,Female,English proficient,General education,Suburb - Large,3,4,2,3,1,5,4,3,4,4,2630
8,Black,Latinx,Female,English proficient,General education,City - Large,3,2,2,2,2,5,5,2,1,4,2631
8,Multiracial,Not Latinx,Male,English proficient,General education,City - Midsize,4,3,2,2,3,5,3,3,4,4,2632
8,White,Latinx,Female,English proficient,General education,Rural - Fringe,5,5,3,3,4,4,3,4,4,4,2633
8,White,Latinx,Female,English proficient,General education,City - Midsize,5,4,4,4,2,4,4,4,5,5,2634
8,White,Latinx,Male,English proficient,General education,City - Midsize,5,3,4,2,4,5,3,3,4,2,2635
8,Asian,Latinx,Male,English proficient,General education,City - Large,4,4,3,2,3,5,4,4,4,3,2636
8,Black,Latinx,Male,English proficient,Special education,City - Midsize,3,2,4,3,3,3,5,3,5,3,2637
8,Asian,Not Latinx,Male,English proficient,General education,City - Large,3,4,2,3,3,5,4,3,4,4,2638
8,White,Not Latinx,Female,English proficient,General education,City - Large,3,3,2,4,3,4,4,3,3,4,2639
8,White,Latinx,Female,English proficient,General education,Suburb - Large,3,3,2,3,4,4,5,2,3,3,2640
8,White,Latinx,Female,English proficient,General education,Suburb - Large,2,3,4,4,2,4,4,3,4,5,2641
8,Multiracial,Not Latinx,Female,English proficient,General education,Suburb - Large,3,3,3,4,3,3,5,4,4,5,2642
8,White,Not Latinx,Female,English proficient,General education,City - Midsize,4,4,3,4,3,5,4,4,2,2,2643
8,Multiracial,Not Latinx,Female,English proficient,General education,Suburb - Small,3,3,4,3,2,4,4,3,2,3,2644
8,White,Not Latinx,Male,English proficient,General education,Suburb - Large,4,3,4,3,3,5,2,3,4,4,2645
8,Multiracial,Latinx,Male,English proficient,General education,Suburb - Large,4,4,3,1,2,4,4,4,2,4,2646
8,White,Not Latinx,Male,English proficient,General education,City - Small,3,4,2,3,1,5,4,4,5,4,2647
8,White,Latinx,Male,English proficient,General education,Suburb - Large,2,3,3,4,3,5,3,4,2,3,2648
8,White,Latinx,Male,English proficient,General education,City - Large,2,4,4,3,2,5,2,4,2,4,2649
8,Asian,Not Latinx,Male,English proficient,General education,City - Midsize,3,4,4,2,3,5,5,4,4,3,2650
8,Black,Latinx,Male,English proficient,General education,Suburb - Large,5,4,4,5,3,4,3,4,3,2,2651
8,White,Latinx,Male,English language learner,General education,City - Large,4,5,4,4,2,5,4,3,3,4,2652
8,White,Latinx,Female,English proficient,General education,Suburb - Large,4,3,5,4,2,5,4,3,4,4,2653
8,White,Not Latinx,Female,English proficient,General education,City - Midsize,3,3,3,3,2,5,5,5,4,3,2654
8,White,Not Latinx,Female,English proficient,Special education,Suburb - Large,3,4,2,4,3,4,4,3,3,3,2655
8,White,Latinx,Male,English proficient,General education,City - Large,4,3,3,4,3,3,3,4,3,2,2656
8,White,Latinx,Female,English language learner,General education,City - Large,4,5,4,2,3,5,4,3,3,4,2657
8,Asian,Latinx,Male,English language learner,General education,Suburb - Large,1,2,3,3,3,5,4,4,3,4,2658
8,White,Not Latinx,Female,English proficient,General education,Suburb - Large,3,3,2,2,4,5,3,3,1,4,2659
8,White,Latinx,Male,English proficient,General education,Suburb - Midsize,3,2,2,3,1,4,4,2,4,4,2660
8,White,Latinx,Male,English proficient,General education,City - Large,4,5,2,3,1,5,4,5,2,3,2661
8,White,Latinx,Male,English proficient,General education,Suburb - Large,3,1,1,1,2,2,3,5,4,3,2662
8,White,Latinx,Male,English proficient,General education,City - Midsize,4,3,2,1,3,5,3,3,3,3,2663
8,Multiracial,Latinx,Female,English proficient,Special education,Rural - Fringe,4,4,4,4,3,4,2,4,5,5,2664
8,White,Not Latinx,Female,English proficient,General education,Suburb - Midsize,4,4,4,3,3,2,3,4,3,4,2665
8,Black,Not Latinx,Male,English proficient,General education,Suburb - Large,5,2,4,4,4,5,4,2,3,4,2666
8,White,Not Latinx,Female,English proficient,General education,City - Large,4,3,3,2,4,1,5,4,4,3,2667
8,White,Latinx,Female,English language learner,General education,Suburb - Large,2,3,2,3,3,5,4,3,2,4,2668
8,White,Latinx,Female,English proficient,General education,Suburb - Large,2,4,4,4,2,5,3,4,2,3,2669
8,Black,Not Latinx,Female,English proficient,General education,City - Large,3,2,4,3,3,5,3,4,4,5,2670
8,White,Latinx,Female,English language learner,General education,City - Midsize,3,4,4,5,2,5,4,3,3,4,2671
8,Multiracial,Latinx,Male,English language learner,General education,Suburb - Midsize,5,3,3,3,3,5,3,4,4,4,2672
8,White,Latinx,Male,English proficient,General education,Suburb - Large,3,3,4,3,3,5,3,2,4,3,2673
8,Black,Latinx,Female,English proficient,General education,Suburb - Large,4,3,2,1,3,5,3,3,3,3,2674
8,Black,Latinx,Male,English proficient,General education,City - Large,4,3,3,4,2,1,2,3,2,4,2675
8,White,Latinx,Male,English proficient,General education,Suburb - Large,3,3,3,4,3,3,4,4,3,3,2676
8,White,Not Latinx,Female,English proficient,General education,City - Large,3,4,4,4,4,4,3,3,3,4,2677
8,White,Not Latinx,Male,English proficient,Special education,Suburb - Large,3,4,3,3,4,5,2,2,3,2,2678
8,White,Latinx,Female,English proficient,General education,Rural - Fringe,3,5,4,2,3,4,4,2,3,3,2679
8,White,Not Latinx,Male,English proficient,General education,City - Midsize,3,4,4,4,3,5,4,3,3,4,2680
8,White,Not Latinx,Female,English proficient,General education,City - Large,2,4,2,3,2,5,2,4,4,3,2681
8,White,Latinx,Male,English proficient,Special education,Suburb - Large,5,3,4,1,4,5,3,4,2,4,2682
8,Black,Not Latinx,Male,English language learner,General education,City - Midsize,3,3,3,4,2,5,3,2,4,4,2683
8,Multiracial,Not Latinx,Female,English language learner,General education,City - Large,4,3,4,3,2,5,3,3,3,5,2684
8,Black,Latinx,Female,English proficient,General education,Rural - Fringe,3,2,4,3,4,5,4,4,3,3,2685
8,White,Latinx,Female,English proficient,General education,Suburb - Large,3,3,3,4,2,5,3,1,5,4,2686
8,White,Not Latinx,Male,English proficient,General education,Suburb - Large,4,3,4,3,3,5,4,3,4,5,2687
8,White,Latinx,Female,English proficient,Special education,Suburb - Midsize,1,5,3,3,4,4,5,3,4,4,2688
8,Black,Latinx,Male,English language learner,General education,City - Small,3,4,4,3,4,4,4,4,3,4,2689
8,Asian,Not Latinx,Female,English proficient,General education,Rural - Distant,3,2,4,3,3,5,2,5,2,3,2690
8,Pacific Islander,Latinx,Female,English proficient,General education,Suburb - Large,2,5,4,3,4,5,5,4,5,5,2691
8,Black,Not Latinx,Male,English proficient,General education,City - Small,3,3,3,3,3,4,3,2,5,4,2692
8,White,Not Latinx,Male,English proficient,General education,Rural - Fringe,4,3,3,2,2,5,4,4,4,4,2693
8,Black,Latinx,Female,English proficient,Special education,City - Large,1,3,4,4,3,5,3,4,5,4,2694
8,White,Latinx,Female,English proficient,General education,Suburb - Large,2,2,3,2,2,5,5,4,2,4,2695
8,Multiracial,Latinx,Female,English proficient,General education,Suburb - Large,3,4,3,4,1,5,3,4,4,5,2696
8,Black,Not Latinx,Male,English proficient,General education,City - Midsize,4,2,4,4,2,5,2,3,4,4,2697
8,Native American,Latinx,Male,English proficient,General education,Town - Distant,3,4,4,3,2,4,4,2,3,4,2698
8,Black,Latinx,Male,English proficient,General education,City - Small,4,2,3,3,3,5,5,5,2,3,2699
8,White,Latinx,Male,English proficient,General education,Suburb - Large,3,3,4,3,4,4,3,5,4,3,2700
8,White,Not Latinx,Female,English proficient,General education,Suburb - Large,3,4,4,2,3,2,4,3,3,2,2701
8,Black,Not Latinx,Female,English proficient,General education,Suburb - Large,3,3,3,3,4,5,4,3,4,4,2702
8,White,Not Latinx,Male,English proficient,General education,Rural - Fringe,3,3,4,3,3,1,4,3,3,4,2703
8,White,Not Latinx,Female,English proficient,General education,City - Midsize,4,4,5,4,3,5,4,4,2,4,2704
8,White,Latinx,Female,English language learner,General education,Rural - Fringe,3,5,3,4,1,4,3,4,5,4,2705
8,White,Latinx,Male,English proficient,General education,Rural - Distant,4,5,2,3,2,3,4,2,4,4,2706
8,Black,Latinx,Female,English proficient,General education,Suburb - Large,3,2,2,3,2,4,5,3,3,4,2707
8,Black,Latinx,Male,English proficient,General education,City - Large,3,3,2,3,3,5,3,2,3,2,2708
8,Black,Latinx,Female,English proficient,General education,City - Large,2,3,3,3,3,5,4,3,3,3,2709
8,Multiracial,Not Latinx,Female,English language learner,General education,Suburb - Large,3,4,4,2,1,5,4,2,3,4,2710
8,Black,Latinx,Male,English language learner,General education,Suburb - Large,3,4,4,2,3,5,2,3,2,5,2711
8,White,Not Latinx,Female,English proficient,Special education,Suburb - Large,3,1,4,5,2,5,4,3,3,3,2712
8,White,Latinx,Female,English proficient,General education,Suburb - Large,2,3,3,2,2,4,3,4,3,3,2713
8,White,Latinx,Male,English proficient,General education,City - Large,1,4,5,4,2,4,4,2,4,3,2714
8,White,Latinx,Female,English proficient,Special education,City - Small,3,4,4,2,3,5,3,2,3,2,2715
8,White,Latinx,Female,English proficient,General education,City - Large,4,2,4,3,3,4,3,3,4,3,2716
8,Asian,Latinx,Female,English proficient,General education,Suburb - Large,4,4,4,2,5,5,2,2,3,2,2717
8,White,Latinx,Female,English proficient,General education,City - Midsize,2,5,1,4,4,4,3,3,4,4,2718
8,Native American,Not Latinx,Male,English proficient,General education,Rural - Fringe,4,2,4,3,2,5,5,2,5,3,2719
8,White,Not Latinx,Female,English proficient,General education,Suburb - Large,3,2,3,2,3,5,3,4,3,4,2720
8,White,Latinx,Female,English language learner,General education,Suburb - Large,4,3,3,4,1,4,4,4,4,4,2721
8,Asian,Latinx,Male,English language learner,General education,City - Large,4,5,2,2,3,4,5,2,3,4,2722
8,White,Latinx,Male,English proficient,Special education,Suburb - Large,3,3,1,3,1,4,3,4,3,4,2723
8,White,Latinx,Male,English language learner,General education,Suburb - Large,3,4,4,4,2,5,4,4,3,4,2724
8,White,Latinx,Male,English proficient,General education,Town - Fringe,2,4,3,4,3,5,4,2,4,4,2725
8,White,Latinx,Female,English proficient,General education,City - Large,4,4,5,2,2,4,2,4,3,4,2726
8,Black,Not Latinx,Male,English proficient,General education,City - Large,4,4,4,4,3,5,3,3,4,4,2727
8,White,Not Latinx,Male,English proficient,General education,City - Midsize,4,2,4,2,1,5,3,4,3,3,2728
